customer_id,age,occupation,income,pep,kyc_risk_score,branch
CUST002462,66,Salaried,4187,0,47,Indore
CUST002463,51,Student,91991,0,39,Mumbai
CUST002464,20,Professional,24587,0,75,Mumbai
CUST002465,39,Professional,24917,0,67,Indore
CUST002466,45,Professional,14396,0,57,Indore
CUST002467,38,Student,16596,0,58,Nagpur
CUST002468,29,Professional,24393,0,39,Bhopal
CUST002469,59,Salaried,33180,0,55,Nagpur
CUST002470,36,Farmer,27640,0,75,Mumbai
CUST002471,59,Salaried,15170,0,45,Pune
CUST002472,24,Salaried,11725,0,19,Bhopal
CUST002473,20,Farmer,11215,0,35,Bhopal
CUST002474,30,Student,46912,0,42,Bhopal
CUST002475,65,Student,42614,0,34,Mumbai
CUST002476,26,Farmer,30980,0,43,Nagpur
CUST002477,67,Student,46646,0,46,Bhopal
CUST002478,68,Professional,20178,0,61,Mumbai
CUST002479,66,Salaried,39847,0,70,Mumbai
CUST002480,66,Business,32165,0,60,Pune
CUST002481,32,Business,40672,0,70,Pune
CUST002482,51,Farmer,10499,0,80,Indore
CUST002483,64,Professional,3832,0,53,Nagpur
CUST002484,38,Business,26461,0,64,Indore
CUST002485,31,Professional,5626,0,67,Mumbai
CUST002486,19,Student,17229,0,27,Mumbai
CUST002487,73,Business,4661,0,49,Nagpur
CUST002488,49,Student,53038,0,53,Pune
CUST002489,44,Professional,42706,0,61,Mumbai
CUST002490,37,Student,28148,0,12,Mumbai
CUST002491,68,Salaried,12197,0,27,Pune
CUST002492,39,Farmer,6330,0,60,Indore
CUST002493,31,Professional,4622,0,18,Mumbai
CUST002494,42,Business,14955,0,70,Nagpur
CUST002495,39,Farmer,35850,0,67,Bhopal
CUST002496,23,Business,17354,0,23,Mumbai
CUST002497,29,Salaried,31260,0,72,Nagpur
CUST002498,29,Business,32413,0,18,Indore
CUST002499,36,Business,35460,0,39,Bhopal
CUST002500,60,Farmer,5677,0,18,Indore
CUST002501,21,Student,12926,0,76,Nagpur
CUST002502,28,Student,30838,0,62,Indore
CUST002503,28,Salaried,62799,0,26,Mumbai
CUST002504,44,Professional,49255,0,18,Indore
CUST002505,75,Business,27108,0,26,Pune
CUST002506,37,Professional,53495,0,70,Pune
CUST002507,56,Farmer,26960,0,49,Mumbai
CUST002508,30,Farmer,7434,0,68,Bhopal
CUST002509,30,Salaried,35011,0,28,Indore
CUST002510,22,Professional,50615,0,41,Mumbai
CUST002511,39,Farmer,80382,0,72,Indore
CUST002512,47,Farmer,14676,0,15,Nagpur
CUST002513,36,Professional,9803,0,54,Bhopal
CUST002514,43,Farmer,39936,0,32,Indore
CUST002515,33,Business,29506,0,65,Indore
CUST002516,42,Business,27618,0,22,Indore
CUST002517,62,Salaried,54104,0,40,Pune
CUST002518,35,Farmer,39817,0,47,Nagpur
CUST002519,62,Business,31566,0,73,Indore
CUST002520,66,Farmer,15949,0,25,Bhopal
CUST002521,22,Salaried,37406,0,74,Bhopal
CUST002522,44,Professional,9545,0,31,Bhopal
CUST002523,31,Farmer,26904,0,15,Indore
CUST002524,19,Salaried,21509,0,69,Indore
CUST002525,39,Professional,7213,0,34,Indore
CUST002526,20,Salaried,29569,0,42,Nagpur
CUST002527,63,Business,14697,0,51,Indore
CUST002528,49,Professional,29050,0,18,Nagpur
CUST002529,53,Business,11267,0,66,Pune
CUST002530,48,Student,40122,0,30,Pune
CUST002531,71,Salaried,71265,0,22,Pune
CUST002532,36,Salaried,4823,1,78,Indore
CUST002533,28,Salaried,9547,0,11,Bhopal
CUST002534,27,Professional,11258,0,55,Pune
CUST002535,31,Salaried,8546,0,78,Pune
CUST002536,46,Salaried,18961,0,76,Nagpur
CUST002537,42,Student,28726,0,66,Nagpur
CUST002538,56,Salaried,35715,0,16,Indore
CUST002539,67,Business,26527,0,41,Bhopal
CUST002540,33,Business,34906,0,21,Nagpur
CUST002541,44,Salaried,20980,0,11,Bhopal
CUST002542,70,Business,14583,0,18,Pune
CUST002543,74,Salaried,11442,0,31,Pune
CUST002544,20,Professional,19447,0,75,Nagpur
CUST002545,70,Student,11626,0,51,Mumbai
CUST002546,58,Business,28108,0,36,Mumbai
CUST002547,43,Professional,11748,0,25,Pune
CUST002548,31,Salaried,15655,0,55,Bhopal
CUST002549,29,Salaried,46724,0,61,Bhopal
CUST002550,18,Professional,50316,0,37,Indore
CUST002551,32,Salaried,49070,0,45,Mumbai
CUST002552,41,Salaried,21222,0,18,Pune
CUST002553,44,Student,14977,0,73,Nagpur
CUST002554,63,Farmer,31275,0,31,Bhopal
CUST002555,24,Farmer,11909,0,51,Indore
CUST002556,61,Business,37038,0,52,Pune
CUST002557,58,Student,14096,0,71,Nagpur
CUST002558,39,Salaried,18897,0,67,Indore
CUST002559,50,Business,37660,0,74,Mumbai
CUST002560,63,Salaried,6156,0,39,Nagpur
CUST002561,57,Salaried,14496,0,49,Pune
CUST002562,65,Professional,28542,0,41,Mumbai
CUST002563,23,Salaried,33157,0,27,Bhopal
CUST002564,49,Student,29359,0,35,Pune
CUST002565,42,Business,18736,0,14,Pune
CUST002566,64,Farmer,40577,0,66,Bhopal
CUST002567,26,Student,11200,0,50,Nagpur
CUST002568,51,Professional,10895,0,46,Nagpur
CUST002569,32,Student,28342,0,53,Pune
CUST002570,31,Farmer,10413,0,16,Pune
CUST002571,69,Business,73374,0,58,Mumbai
CUST002572,38,Business,38342,1,66,Nagpur
CUST002573,22,Professional,14772,0,18,Pune
CUST002574,21,Business,40003,0,36,Pune
CUST002575,23,Business,9316,0,80,Pune
CUST002576,33,Farmer,60869,0,20,Indore
CUST002577,64,Professional,22245,0,49,Pune
CUST002578,64,Business,14508,0,41,Indore
CUST002579,29,Farmer,17864,0,41,Bhopal
CUST002580,36,Farmer,13035,0,67,Pune
CUST002581,35,Professional,18862,1,20,Bhopal
CUST002582,43,Professional,9663,0,31,Indore
CUST002583,46,Professional,78777,1,74,Mumbai
CUST002584,65,Professional,14816,0,29,Indore
CUST002585,19,Professional,39424,0,64,Nagpur
CUST002586,66,Student,25504,0,78,Pune
CUST002587,53,Business,11057,0,42,Indore
CUST002588,47,Student,19306,0,68,Bhopal
CUST002589,42,Farmer,50775,0,71,Nagpur
CUST002590,39,Business,15966,0,70,Pune
CUST002591,27,Business,10343,0,10,Nagpur
CUST002592,73,Farmer,32275,1,57,Indore
CUST002593,43,Professional,4816,0,60,Bhopal
CUST002594,42,Professional,18137,0,49,Mumbai
CUST002595,22,Professional,54387,0,14,Nagpur
CUST002596,42,Farmer,18936,0,30,Pune
CUST002597,66,Professional,42456,0,42,Bhopal
CUST002598,50,Professional,10254,0,57,Nagpur
CUST002599,59,Professional,18442,0,64,Pune
CUST002600,33,Professional,17298,0,14,Bhopal
CUST002601,58,Salaried,31022,0,28,Bhopal
CUST002602,56,Professional,23097,0,28,Bhopal
CUST002603,33,Farmer,5356,0,30,Nagpur
CUST002604,25,Salaried,60437,0,59,Indore
CUST002605,63,Farmer,15387,0,20,Mumbai
CUST002606,30,Professional,22904,0,31,Indore
CUST002607,34,Student,17734,0,74,Mumbai
CUST002608,60,Professional,21771,0,49,Indore
CUST002609,66,Salaried,20453,0,23,Mumbai
CUST002610,67,Student,11835,0,28,Bhopal
CUST002611,65,Business,37807,0,60,Bhopal
CUST002612,18,Business,13807,0,72,Nagpur
CUST002613,24,Salaried,13186,0,63,Mumbai
CUST002614,44,Student,7469,0,65,Pune
CUST002615,29,Student,15100,0,33,Pune
CUST002616,30,Professional,13691,0,33,Mumbai
CUST002617,25,Professional,2864,0,37,Pune
CUST002618,30,Salaried,5366,0,33,Pune
CUST002619,34,Professional,3033,0,66,Mumbai
CUST002620,24,Business,18808,0,20,Bhopal
CUST002621,23,Professional,58239,0,25,Bhopal
CUST002622,22,Student,8308,0,13,Mumbai
CUST002623,33,Professional,21500,0,72,Nagpur
CUST002624,18,Salaried,18508,0,44,Nagpur
CUST002625,60,Farmer,34153,0,15,Nagpur
CUST002626,31,Farmer,36040,0,10,Indore
CUST002627,56,Farmer,99553,0,44,Indore
CUST002628,48,Student,26167,0,64,Bhopal
CUST002629,41,Student,12561,0,50,Pune
CUST002630,41,Professional,14825,0,58,Mumbai
CUST002631,21,Student,15836,0,52,Nagpur
CUST002632,18,Professional,14056,0,61,Pune
CUST002633,19,Farmer,70667,0,25,Mumbai
CUST002634,35,Business,34773,0,57,Indore
CUST002635,57,Professional,7030,0,75,Indore
CUST002636,60,Business,30828,0,10,Bhopal
CUST002637,19,Student,10524,0,15,Bhopal
CUST002638,61,Professional,35772,0,39,Mumbai
CUST002639,49,Professional,47766,0,20,Bhopal
CUST002640,45,Professional,18733,0,22,Indore
CUST002641,36,Farmer,14713,1,34,Pune
CUST002642,73,Farmer,61680,0,74,Nagpur
CUST002643,26,Professional,13498,0,21,Bhopal
CUST002644,71,Farmer,12615,0,69,Pune
CUST002645,75,Professional,11327,0,24,Indore
CUST002646,60,Farmer,20787,0,40,Pune
CUST002647,31,Business,26112,0,21,Nagpur
CUST002648,45,Salaried,42869,0,30,Bhopal
CUST002649,75,Professional,31851,0,45,Pune
CUST002650,64,Student,31480,0,70,Nagpur
CUST002651,60,Business,53680,0,78,Indore
CUST002652,23,Student,10992,0,38,Mumbai
CUST002653,67,Farmer,8009,0,18,Bhopal
CUST002654,42,Professional,32996,0,65,Pune
CUST002655,32,Student,20129,0,24,Bhopal
CUST002656,23,Salaried,42988,0,21,Bhopal
CUST002657,65,Farmer,21437,0,34,Nagpur
CUST002658,54,Student,14388,0,26,Bhopal
CUST002659,42,Farmer,33348,0,10,Bhopal
CUST002660,21,Farmer,23315,0,78,Pune
CUST002661,72,Professional,21449,0,64,Bhopal
CUST002662,67,Student,117226,0,26,Mumbai
CUST002663,60,Farmer,50462,0,38,Nagpur
CUST002664,43,Salaried,36533,0,78,Indore
CUST002665,38,Business,23819,0,47,Pune
CUST002666,49,Professional,22434,0,28,Mumbai
CUST002667,36,Business,17809,0,14,Mumbai
CUST002668,38,Student,25525,0,74,Nagpur
CUST002669,35,Farmer,15647,0,71,Pune
CUST002670,49,Student,9582,0,58,Nagpur
CUST002671,69,Student,21270,0,29,Pune
CUST002672,72,Business,27001,0,16,Pune
CUST002673,72,Professional,43065,0,60,Bhopal
CUST002674,70,Business,12662,0,12,Mumbai
CUST002675,43,Student,22557,0,64,Indore
CUST002676,40,Professional,31672,0,60,Nagpur
CUST002677,51,Student,31165,0,46,Pune
CUST002678,62,Farmer,67713,0,60,Nagpur
CUST002679,26,Student,18041,0,16,Bhopal
CUST002680,47,Business,11994,0,27,Indore
CUST002681,62,Professional,23587,0,47,Pune
CUST002682,31,Business,18673,0,35,Nagpur
CUST002683,41,Farmer,16567,0,23,Pune
CUST002684,42,Professional,15148,0,31,Nagpur
CUST002685,24,Student,27078,0,70,Pune
CUST002686,21,Salaried,13824,0,75,Bhopal
CUST002687,55,Professional,36509,0,29,Indore
CUST002688,33,Salaried,35254,0,25,Pune
CUST002689,43,Professional,28823,0,48,Mumbai
CUST002690,29,Professional,10980,0,21,Indore
CUST002691,73,Professional,26230,0,45,Indore
CUST002692,41,Salaried,45278,0,25,Nagpur
CUST002693,23,Salaried,38472,0,72,Mumbai
CUST002694,32,Salaried,34610,0,71,Bhopal
CUST002695,62,Salaried,22327,0,33,Indore
CUST002696,48,Professional,21655,0,48,Mumbai
CUST002697,26,Salaried,51108,0,51,Nagpur
CUST002698,63,Farmer,26778,0,33,Indore
CUST002699,70,Salaried,27013,0,60,Mumbai
CUST002700,70,Farmer,151547,0,77,Indore
CUST002701,22,Farmer,17784,0,78,Nagpur
CUST002702,66,Business,5098,0,25,Pune
CUST002703,73,Farmer,19551,0,33,Nagpur
CUST002704,53,Professional,20327,0,50,Nagpur
CUST002705,20,Business,26502,0,36,Pune
CUST002706,23,Farmer,30956,0,42,Nagpur
CUST002707,23,Salaried,5627,0,74,Bhopal
CUST002708,41,Farmer,31411,0,31,Indore
CUST002709,60,Salaried,21159,0,41,Bhopal
CUST002710,20,Farmer,18326,0,47,Mumbai
CUST002711,46,Business,7207,0,72,Bhopal
CUST002712,51,Student,59821,0,78,Mumbai
CUST002713,31,Salaried,16422,0,15,Pune
CUST002714,20,Business,34947,0,28,Bhopal
CUST002715,72,Business,12546,0,27,Mumbai
CUST002716,53,Business,27313,0,55,Bhopal
CUST002717,26,Farmer,18519,0,64,Nagpur
CUST002718,53,Student,34177,0,43,Indore
CUST002719,59,Business,18112,0,61,Indore
CUST002720,23,Student,12185,0,64,Pune
CUST002721,52,Business,21810,0,19,Bhopal
CUST002722,58,Business,21081,0,57,Mumbai
CUST002723,60,Farmer,26078,0,30,Indore
CUST002724,70,Business,42043,0,50,Indore
CUST002725,42,Salaried,10557,1,41,Nagpur
CUST002726,35,Salaried,40462,0,78,Nagpur
CUST002727,61,Farmer,9600,0,62,Nagpur
CUST002728,39,Salaried,33239,0,56,Bhopal
CUST002729,67,Student,33989,0,28,Pune
CUST002730,35,Salaried,15867,0,22,Indore
CUST002731,32,Professional,12950,0,23,Nagpur
CUST002732,29,Farmer,12525,0,49,Mumbai
CUST002733,70,Professional,23225,0,22,Mumbai
CUST002734,40,Farmer,35593,0,46,Mumbai
CUST002735,35,Farmer,19947,0,22,Nagpur
CUST002736,28,Student,4794,0,59,Pune
CUST002737,40,Farmer,15204,0,80,Mumbai
CUST002738,74,Professional,14864,0,71,Mumbai
CUST002739,26,Student,30808,0,11,Mumbai
CUST002740,63,Business,31943,0,26,Pune
CUST002741,42,Farmer,24445,0,44,Nagpur
CUST002742,64,Student,40518,0,41,Mumbai
CUST002743,44,Professional,42794,0,33,Indore
CUST002744,40,Professional,15787,0,74,Bhopal
CUST002745,35,Professional,12353,0,76,Pune
CUST002746,37,Salaried,20887,0,49,Indore
CUST002747,67,Student,6773,1,21,Nagpur
CUST002748,22,Business,24412,0,21,Pune
CUST002749,54,Salaried,15283,0,20,Bhopal
CUST002750,53,Professional,189814,0,11,Indore
CUST002751,61,Farmer,57072,0,27,Indore
CUST002752,49,Farmer,14391,0,78,Nagpur
CUST002753,43,Salaried,10827,0,34,Nagpur
CUST002754,63,Professional,13671,0,78,Bhopal
CUST002755,33,Farmer,43368,0,15,Mumbai
CUST002756,46,Business,44163,0,77,Pune
CUST002757,29,Salaried,57626,0,56,Pune
CUST002758,50,Student,12128,0,16,Indore
CUST002759,49,Professional,30722,0,31,Bhopal
CUST002760,25,Student,12832,0,41,Mumbai
CUST002761,72,Salaried,67959,0,47,Bhopal
CUST002762,48,Student,12388,0,43,Pune
CUST002763,18,Farmer,9381,0,60,Pune
CUST002764,37,Farmer,10457,0,14,Indore
CUST002765,75,Farmer,21875,0,72,Nagpur
CUST002766,40,Salaried,35229,0,68,Bhopal
CUST002767,37,Student,33612,0,23,Nagpur
CUST002768,40,Business,10730,0,61,Bhopal
CUST002769,18,Salaried,16961,0,65,Indore
CUST002770,30,Salaried,15559,0,77,Mumbai
CUST002771,75,Business,9823,0,62,Nagpur
CUST002772,49,Salaried,15324,0,29,Bhopal
CUST002773,32,Professional,55697,0,60,Bhopal
CUST002774,37,Student,9042,0,64,Pune
CUST002775,52,Student,25539,0,23,Indore
CUST002776,60,Professional,56714,0,30,Pune
CUST002777,40,Professional,54443,0,10,Bhopal
CUST002778,74,Business,70587,0,24,Pune
CUST002779,36,Salaried,27273,0,27,Indore
CUST002780,44,Student,30126,0,14,Pune
CUST002781,60,Business,15508,0,71,Bhopal
CUST002782,25,Professional,8924,0,72,Mumbai
CUST002783,49,Business,19924,0,51,Indore
CUST002784,50,Professional,47457,0,26,Nagpur
CUST002785,24,Salaried,4751,0,26,Pune
CUST002786,40,Farmer,15965,0,11,Pune
CUST002787,21,Student,32220,0,64,Mumbai
CUST002788,65,Salaried,22075,1,65,Indore
CUST002789,36,Student,52103,0,72,Nagpur
CUST002790,66,Professional,43821,0,41,Mumbai
CUST002791,27,Farmer,8266,0,33,Pune
CUST002792,35,Salaried,23341,0,43,Pune
CUST002793,60,Professional,13230,0,35,Indore
CUST002794,63,Salaried,13123,0,74,Mumbai
CUST002795,29,Business,8653,0,29,Pune
CUST002796,25,Business,26059,0,61,Nagpur
CUST002797,35,Business,52954,0,28,Indore
CUST002798,19,Farmer,27689,0,35,Nagpur
CUST002799,73,Salaried,8328,0,58,Indore
CUST002800,51,Student,21246,0,39,Pune
CUST002801,39,Professional,31324,0,71,Nagpur
CUST002802,50,Professional,20204,0,16,Bhopal
CUST002803,25,Student,27346,0,56,Bhopal
CUST002804,40,Professional,13919,0,41,Bhopal
CUST002805,75,Salaried,18676,0,33,Nagpur
CUST002806,18,Salaried,17923,0,51,Pune
CUST002807,36,Professional,60896,0,45,Mumbai
CUST002808,24,Professional,10873,0,33,Bhopal
CUST002809,49,Student,5114,0,52,Bhopal
CUST002810,25,Salaried,57810,0,11,Mumbai
CUST002811,67,Business,23886,0,52,Bhopal
CUST002812,65,Student,9522,0,77,Mumbai
CUST002813,41,Business,40984,0,45,Pune
CUST002814,55,Professional,32708,0,21,Nagpur
CUST002815,26,Farmer,69220,0,25,Nagpur
CUST002816,55,Business,25205,0,34,Indore
CUST002817,24,Salaried,117533,0,79,Mumbai
CUST002818,39,Student,20325,0,70,Pune
CUST002819,52,Business,32752,0,15,Pune
CUST002820,30,Professional,36242,0,80,Bhopal
CUST002821,75,Farmer,194665,0,54,Bhopal
CUST002822,46,Salaried,16372,0,65,Nagpur
CUST002823,48,Professional,16036,0,77,Mumbai
CUST002824,68,Salaried,36789,0,31,Mumbai
CUST002825,35,Business,9027,0,47,Nagpur
CUST002826,54,Salaried,13174,0,34,Indore
CUST002827,49,Farmer,19948,1,75,Nagpur
CUST002828,28,Professional,67428,0,75,Indore
CUST002829,53,Professional,36808,0,61,Mumbai
CUST002830,35,Business,23239,0,33,Nagpur
CUST002831,28,Farmer,15394,0,37,Mumbai
CUST002832,62,Salaried,5047,0,75,Indore
CUST002833,50,Farmer,91998,0,43,Bhopal
CUST002834,72,Business,21151,0,47,Bhopal
CUST002835,53,Salaried,13166,0,31,Pune
CUST002836,20,Farmer,108440,0,40,Bhopal
CUST002837,20,Business,9282,0,45,Pune
CUST002838,35,Salaried,54265,0,41,Pune
CUST002839,52,Salaried,22251,0,10,Bhopal
CUST002840,58,Farmer,36742,0,57,Bhopal
CUST002841,23,Farmer,32109,0,43,Pune
CUST002842,44,Farmer,36352,0,47,Bhopal
CUST002843,21,Salaried,117718,0,55,Pune
CUST002844,64,Student,101678,0,32,Bhopal
CUST002845,19,Farmer,13620,0,23,Indore
CUST002846,59,Student,31237,0,80,Pune
CUST002847,70,Professional,6737,0,38,Bhopal
CUST002848,35,Business,39326,1,60,Pune
CUST002849,46,Business,46618,0,65,Bhopal
CUST002850,27,Professional,5155,0,21,Indore
CUST002851,29,Professional,21689,0,33,Pune
CUST002852,30,Farmer,36693,0,72,Pune
CUST002853,59,Student,28164,0,12,Bhopal
CUST002854,28,Business,9399,0,60,Mumbai
CUST002855,30,Salaried,10045,0,28,Nagpur
CUST002856,45,Business,19991,0,68,Indore
CUST002857,24,Farmer,16371,0,27,Nagpur
CUST002858,56,Salaried,17419,0,58,Indore
CUST002859,19,Salaried,8614,0,11,Nagpur
CUST002860,26,Business,22515,1,20,Bhopal
CUST002861,27,Farmer,67866,0,11,Nagpur
CUST002862,68,Salaried,9650,0,79,Bhopal
CUST002863,72,Salaried,18887,0,35,Pune
CUST002864,48,Farmer,33747,0,66,Pune
CUST002865,37,Student,7414,0,71,Pune
CUST002866,33,Salaried,22672,0,79,Bhopal
CUST002867,58,Farmer,45524,0,25,Nagpur
CUST002868,70,Salaried,10987,0,23,Mumbai
CUST002869,36,Salaried,24225,0,75,Indore
CUST002870,27,Salaried,43019,0,38,Nagpur
CUST002871,32,Professional,112113,0,59,Pune
CUST002872,40,Student,23368,0,38,Indore
CUST002873,61,Salaried,13366,1,72,Pune
CUST002874,25,Business,6157,0,23,Bhopal
CUST002875,40,Salaried,13439,0,52,Nagpur
CUST002876,41,Salaried,8313,0,15,Mumbai
CUST002877,27,Business,72610,0,64,Mumbai
CUST002878,39,Farmer,41044,0,33,Indore
CUST002879,27,Student,10044,0,46,Bhopal
CUST002880,74,Salaried,12876,0,44,Indore
CUST002881,60,Student,23101,0,43,Nagpur
CUST002882,68,Salaried,45258,0,29,Pune
CUST002883,38,Business,31293,0,59,Indore
CUST002884,64,Professional,29148,0,18,Nagpur
CUST002885,54,Professional,25365,0,45,Pune
CUST002886,23,Student,10388,0,26,Pune
CUST002887,67,Professional,23312,0,55,Bhopal
CUST002888,49,Professional,21419,0,71,Indore
CUST002889,56,Student,8242,0,27,Pune
CUST002890,42,Professional,71065,0,80,Indore
CUST002891,52,Farmer,14579,0,73,Mumbai
CUST002892,52,Business,8379,0,59,Nagpur
CUST002893,55,Professional,16231,0,77,Mumbai
CUST002894,67,Business,18391,0,21,Pune
CUST002895,41,Salaried,20978,0,36,Nagpur
CUST002896,41,Farmer,18185,0,70,Pune
CUST002897,25,Salaried,21807,0,54,Bhopal
CUST002898,72,Business,24458,0,47,Indore
CUST002899,27,Farmer,23587,0,63,Pune
CUST002900,31,Business,28993,0,17,Pune
CUST002901,25,Business,30257,0,58,Nagpur
CUST002902,62,Professional,30811,1,57,Nagpur
CUST002903,62,Salaried,36689,0,19,Indore
CUST002904,71,Farmer,13566,0,30,Nagpur
CUST002905,27,Student,13886,0,28,Nagpur
CUST002906,33,Salaried,45420,0,11,Mumbai
CUST002907,71,Professional,16560,0,29,Pune
CUST002908,48,Business,20191,0,77,Bhopal
CUST002909,48,Professional,18996,0,53,Indore
CUST002910,68,Salaried,108345,0,46,Nagpur
CUST002911,27,Salaried,12130,0,14,Mumbai
CUST002912,66,Business,11986,0,74,Pune
CUST002913,18,Professional,21859,0,64,Indore
CUST002914,53,Student,19362,0,74,Bhopal
CUST002915,63,Business,9985,0,64,Pune
CUST002916,35,Salaried,20653,0,76,Indore
CUST002917,26,Business,22274,0,61,Mumbai
CUST002918,21,Business,15483,0,60,Pune
CUST002919,70,Farmer,19822,0,19,Indore
CUST002920,48,Student,12883,0,61,Indore
CUST002921,28,Salaried,10000,0,57,Indore
CUST002922,30,Student,16477,0,23,Nagpur
CUST002923,22,Student,10975,0,52,Nagpur
CUST002924,33,Student,8856,0,30,Mumbai
CUST002925,24,Salaried,6020,0,37,Mumbai
CUST002926,18,Student,25669,0,34,Mumbai
CUST002927,30,Salaried,16116,0,40,Bhopal
CUST002928,23,Farmer,45629,0,15,Mumbai
CUST002929,68,Professional,5605,0,15,Nagpur
CUST002930,38,Salaried,17013,0,49,Nagpur
CUST002931,40,Student,25582,0,60,Mumbai
CUST002932,30,Student,14118,0,60,Bhopal
CUST002933,26,Salaried,21398,0,52,Indore
CUST002934,75,Farmer,6047,0,22,Mumbai
CUST002935,69,Business,16316,0,13,Mumbai
CUST002936,68,Professional,12179,0,71,Mumbai
CUST002937,73,Salaried,42107,0,47,Pune
CUST002938,27,Professional,24455,0,20,Nagpur
CUST002939,63,Business,37779,0,37,Pune
CUST002940,67,Business,49607,0,74,Mumbai
CUST002941,64,Farmer,15457,0,76,Bhopal
CUST002942,46,Business,23742,0,53,Bhopal
CUST002943,41,Farmer,10353,0,65,Nagpur
CUST002944,75,Professional,28346,0,40,Pune
CUST002945,57,Farmer,31351,0,19,Pune
CUST002946,54,Professional,27002,0,22,Nagpur
CUST002947,27,Student,15445,0,80,Nagpur
CUST002948,49,Salaried,76829,0,68,Bhopal
CUST002949,28,Student,22234,0,30,Nagpur
CUST002950,35,Farmer,171950,0,56,Bhopal
CUST002951,23,Salaried,10390,0,32,Indore
CUST002952,34,Professional,33528,0,42,Indore
CUST002953,59,Business,43068,0,25,Mumbai
CUST002954,49,Salaried,10517,0,56,Bhopal
CUST002955,43,Professional,18400,0,26,Indore
CUST002956,41,Farmer,8279,0,50,Bhopal
CUST002957,23,Professional,51113,0,74,Indore
CUST002958,34,Salaried,20508,0,17,Pune
CUST002959,62,Farmer,12213,0,11,Pune
CUST002960,72,Salaried,43496,0,47,Indore
CUST002961,28,Farmer,21822,0,61,Nagpur
CUST002962,32,Professional,39087,0,69,Nagpur
CUST002963,40,Professional,29635,0,69,Mumbai
CUST002964,75,Professional,11203,0,23,Nagpur
CUST002965,29,Salaried,15108,0,60,Indore
CUST002966,30,Professional,12426,0,52,Nagpur
CUST002967,38,Student,9959,0,72,Pune
CUST002968,62,Professional,7052,0,24,Bhopal
CUST002969,47,Salaried,90745,0,79,Pune
CUST002970,48,Business,26654,0,37,Bhopal
CUST002971,54,Salaried,29502,0,58,Nagpur
CUST002972,69,Student,47309,0,65,Indore
CUST002973,31,Salaried,15009,0,37,Nagpur
CUST002974,66,Professional,8646,0,44,Bhopal
CUST002975,58,Business,36566,0,20,Pune
CUST002976,22,Student,9510,0,61,Nagpur
CUST002977,37,Professional,35926,0,63,Mumbai
CUST002978,31,Student,7868,0,33,Nagpur
CUST002979,23,Professional,9100,0,53,Bhopal
CUST002980,28,Business,14062,0,54,Indore
CUST002981,48,Professional,34938,0,78,Pune
CUST002982,62,Professional,68401,0,55,Mumbai
CUST002983,42,Salaried,29468,0,35,Nagpur
CUST002984,64,Farmer,14420,0,28,Bhopal
CUST002985,60,Student,41659,0,11,Pune
CUST002986,75,Professional,7728,0,28,Indore
CUST002987,73,Student,11582,0,24,Indore
CUST002988,34,Farmer,23288,0,10,Indore
CUST002989,71,Business,37465,0,67,Mumbai
CUST002990,24,Salaried,19033,0,37,Pune
CUST002991,44,Farmer,17696,0,31,Mumbai
CUST002992,42,Business,18396,0,54,Pune
CUST002993,30,Farmer,46980,0,11,Bhopal
CUST002994,70,Student,12948,0,12,Bhopal
CUST002995,75,Student,11102,0,74,Nagpur
CUST002996,62,Professional,18202,0,68,Indore
CUST002997,44,Student,52240,0,55,Mumbai
CUST002998,45,Farmer,13909,0,52,Nagpur
CUST002999,29,Professional,18357,0,64,Bhopal
CUST003000,29,Farmer,7653,0,30,Mumbai
CUST003001,45,Professional,18875,0,46,Indore
CUST003002,58,Student,25752,0,22,Nagpur
CUST003003,69,Salaried,9519,0,21,Nagpur
CUST003004,57,Professional,47048,0,23,Indore
CUST003005,65,Farmer,25519,1,79,Nagpur
CUST003006,58,Professional,15330,1,74,Mumbai
CUST003007,69,Salaried,25654,0,47,Indore
CUST003008,31,Business,30727,0,68,Mumbai
CUST003009,42,Salaried,6484,0,35,Indore
CUST003010,25,Student,26352,1,69,Indore
CUST003011,70,Professional,50783,0,10,Bhopal
CUST003012,68,Business,12833,0,74,Bhopal
CUST003013,35,Student,15543,0,49,Indore
CUST003014,61,Business,17274,0,10,Indore
CUST003015,20,Salaried,37780,0,13,Pune
CUST003016,68,Student,10533,0,76,Mumbai
CUST003017,38,Student,29716,0,31,Mumbai
CUST003018,45,Business,17489,1,60,Pune
CUST003019,57,Professional,71139,0,16,Mumbai
CUST003020,45,Business,18172,0,59,Pune
CUST003021,43,Student,4717,0,76,Pune
CUST003022,45,Business,33848,0,22,Pune
CUST003023,50,Salaried,28647,0,60,Bhopal
CUST003024,71,Farmer,24767,0,30,Bhopal
CUST003025,31,Salaried,49691,0,21,Nagpur
CUST003026,45,Salaried,7027,0,29,Nagpur
CUST003027,57,Farmer,11690,0,20,Mumbai
CUST003028,42,Salaried,21324,0,26,Indore
CUST003029,58,Student,23857,0,33,Pune
CUST003030,59,Business,19280,0,48,Pune
CUST003031,52,Business,7721,0,58,Bhopal
CUST003032,60,Salaried,15643,0,45,Nagpur
CUST003033,27,Salaried,66987,0,23,Nagpur
CUST003034,47,Farmer,10225,0,25,Nagpur
CUST003035,27,Student,21004,0,43,Pune
CUST003036,23,Salaried,29796,0,73,Bhopal
CUST003037,71,Business,36966,0,60,Nagpur
CUST003038,49,Salaried,33729,0,62,Nagpur
